Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio
2/14/12,542,Independence Pass,15,29,3,9.1,0,0,0.9,39,20.3,
2/15/12,542,Independence Pass,13,30,2,9.1,0,0,0.9,38,20.8,
2/16/12,542,Independence Pass,12,31,-1,9.1,0,0,0.9,37,21.4,
2/17/12,542,Independence Pass,14,35,-3,9.1,0,0,0.9,37,21.4,
2/18/12,542,Independence Pass,13,34,-3,9.1,0,0,0.9,36,21.9,
2/19/12,542,Independence Pass,17,25,5,9.1,0.2,0.3,0.9,36,21.9,150
2/20/12,542,Independence Pass,7,19,-3,9.3,0.1,0.1,1.1,39,21,100
2/21/12,542,Independence Pass,17,26,7,9.4,0.2,0.2,1.2,39,21.3,100
2/22/12,542,Independence Pass,27,38,15,9.6,0.1,0.1,1.4,39,21.8,100
2/23/12,542,Independence Pass,14,30,5,9.7,0.2,0.2,1.5,37,23.2,100
2/24/12,542,Independence Pass,9,29,-9,9.9,0,0,1.7,42,21,
2/25/12,542,Independence Pass,22,37,6,9.9,0,0,1.7,41,21.5,
2/26/12,542,Independence Pass,9,25,-4,9.9,0,0,1.7,40,22,
2/27/12,542,Independence Pass,26,38,-3,9.9,0.1,0.3,1.7,40,22,300
2/28/12,542,Independence Pass,21,29,14,10,0.5,0.6,1.8,39,23.3,120
2/29/12,542,Independence Pass,17,29,-1,10.5,0.1,0.1,2.3,47,20.6,100
3/1/12,542,Independence Pass,15,21,6,10.6,0.4,0.4,2.4,45,21.8,100
3/2/12,542,Independence Pass,6,18,-1,11,0,0,0.4,47,21.7,
3/3/12,542,Independence Pass,12,21,1,11,0.1,0.1,0.4,47,21.7,100
3/4/12,542,Independence Pass,22,41,10,11.1,0,0,0.5,44,23.4,
3/5/12,542,Independence Pass,23,44,10,11.1,0,0,0.5,44,23.4,
3/6/12,542,Independence Pass,31,46,15,11.1,0,0,0.5,44,23.4,
3/7/12,542,Independence Pass,26,37,9,11.1,0,0,0.5,43,24,
3/8/12,542,Independence Pass,19,39,4,11.1,0,0,0.5,43,23.7,
3/9/12,542,Independence Pass,23,44,6,11.1,0,0,0.5,43,23.7,
3/10/12,542,Independence Pass,27,47,13,11.1,0,0,0.5,42,24.3,
3/11/12,542,Independence Pass,26,41,13,11.1,0,0,0.5,41,24.9,
3/12/12,542,Independence Pass,29,44,15,11.1,0,0,0.5,41,24.9,
3/13/12,542,Independence Pass,32,47,21,11.1,0,0,0.5,40,25.5,
3/14/12,542,Independence Pass,30,46,19,11.1,0,0,0.5,40,25.5,
3/15/12,542,Independence Pass,31,47,17,11.1,0,0,0.5,40,25.5,
3/16/12,542,Independence Pass,33,49,22,11.1,0,0,0.5,38,26.8,
3/17/12,542,Independence Pass,35,48,20,11.1,0,0.3,0.5,38,26.8,
3/18/12,542,Independence Pass,29,39,14,11.1,0.2,0.2,0.5,37,28.4,100
3/19/12,542,Independence Pass,15,24,5,11.3,0.1,0.1,0.7,40,26.8,0
3/20/12,542,Independence Pass,16,31,2,11.4,0,0,0.8,40,26.8,
3/21/12,542,Independence Pass,26,41,7,11.4,0,0,0.8,40,26.8,
3/22/12,542,Independence Pass,30,50,13,11.4,0,0,0.8,39,27.4,
3/23/12,542,Independence Pass,35,56,21,11.4,0,0,0.8,38,28.2,
3/24/12,542,Independence Pass,37,54,23,11.4,0,0,0.8,37,28.9,
3/25/12,542,Independence Pass,42,55,27,11.4,0,0,0.8,36,27.5,
3/26/12,542,Independence Pass,39,48,26,11.4,0,0,0.8,34,28.2,
3/27/12,542,Independence Pass,34,50,22,11.4,0,0,0.8,34,28.2,
3/28/12,542,Independence Pass,35,51,23,11.4,0,0,0.8,34,28.2,
3/29/12,542,Independence Pass,34,49,22,11.4,0,0,0.8,33,28.5,
3/30/12,542,Independence Pass,36,52,24,11.4,0,0,0.8,32,28.8,
3/31/12,542,Independence Pass,38,56,27,11.4,0,0,0.8,31,29.4,
4/1/12,542,Independence Pass,40,55,28,11.4,0,0,0.8,30,29.7,
4/2/12,542,Independence Pass,29,35,24,11.4,0.1,0.1,0,28,31.1,0
4/3/12,542,Independence Pass,29,40,20,11.5,0.1,0.2,0.1,30,28.7,200
4/4/12,542,Independence Pass,33,49,20,11.6,0,0,0.2,29,30.3,
4/5/12,542,Independence Pass,38,53,23,11.6,0,0,0.2,28,31.4,
4/6/12,542,Independence Pass,34,45,14,11.6,0,0,0.2,26,32.7,
4/7/12,542,Independence Pass,27,45,11,11.6,0,0,0.2,26,32.7,
4/8/12,542,Independence Pass,33,49,18,11.6,0,0,0.2,25,33.2,
4/9/12,542,Independence Pass,37,54,24,11.6,0,0,0.2,23,34.3,
4/10/12,542,Independence Pass,40,57,27,11.6,0,0,0.2,22,34.5,
4/11/12,542,Independence Pass,40,52,30,11.6,0.1,0.1,0.2,20,36,0
4/12/12,542,Independence Pass,30,43,16,11.7,0,0,0.3,20,34.5,
4/13/12,542,Independence Pass,26,37,13,11.7,0.1,0.1,0.3,20,34,0
4/14/12,542,Independence Pass,27,38,21,11.8,0.8,0.8,0.4,20,34,75
4/15/12,542,Independence Pass,24,33,17,12.6,0.6,0.6,1.2,29,25.5,67
4/16/12,542,Independence Pass,26,40,14,13.2,0,0,1.8,33,23.6,
4/17/12,542,Independence Pass,29,45,13,13.2,0,0,1.8,29,26.9,
4/18/12,542,Independence Pass,35,49,19,13.2,0.2,0.2,1.8,26,30,0
4/19/12,542,Independence Pass,33,45,30,13.4,0.2,0.2,2,24,32.5,100
4/20/12,542,Independence Pass,35,49,28,13.6,0,0,2.2,24,33.3,
4/21/12,542,Independence Pass,40,54,28,13.6,0,0,2.2,23,34.3,
4/22/12,542,Independence Pass,41,59,29,13.6,0,0,2.2,21,36.7,
4/23/12,542,Independence Pass,43,60,29,13.6,0,0,2.2,19,37.4,
4/24/12,542,Independence Pass,44,60,32,13.6,0,0,2.2,17,37.6,
4/25/12,542,Independence Pass,44,58,31,13.6,0,0,2.2,15,38,
4/26/12,542,Independence Pass,42,55,35,13.6,0.2,0.2,2.2,11,40.9,0
4/27/12,542,Independence Pass,34,43,24,13.8,0.2,0.2,2.4,9,42.2,50
4/28/12,542,Independence Pass,31,44,20,14,0,0,2.6,9,43.3,
4/29/12,542,Independence Pass,33,47,20,14,0,0,2.6,7,45.7,
4/30/12,542,Independence Pass,36,51,21,14,0,0,2.6,4,52.5,
12/10/12,542,Independence Pass,7,14,-10,2.9,0.3,0.3,0.9,11,9.1,100
12/11/12,542,Independence Pass,9,20,1,3.2,0,0.1,1.2,13,10,
12/12/12,542,Independence Pass,17,35,2,3.2,0.1,0.1,1.2,12,11.7,100
12/13/12,542,Independence Pass,18,35,11,3.3,0,0,1.3,11,13.6,
12/14/12,542,Independence Pass,25,32,12,3.3,0,0,1.3,11,13.6,
12/15/12,542,Independence Pass,15,29,4,3.3,0,0,1.3,10,15,
12/16/12,542,Independence Pass,11,21,-1,3.3,0.1,0.2,1.3,10,15,200
12/17/12,542,Independence Pass,18,26,10,3.4,0.2,0.2,1.4,11,15.5,100
12/18/12,542,Independence Pass,21,26,18,3.6,0.2,0.2,1.6,13,14.6,100
12/19/12,542,Independence Pass,5,21,-19,3.8,0.2,0.2,1.8,15,14,0
12/20/12,542,Independence Pass,3,29,-19,4,0.1,0.2,2,15,14,200
12/21/12,542,Independence Pass,15,35,4,4.1,0,0,2.1,15,15.3,
12/22/12,542,Independence Pass,16,36,7,4.1,0,0,2.1,15,15.3,
12/23/12,542,Independence Pass,18,28,9,4.1,0,0.1,2.1,15,15.3,
12/24/12,542,Independence Pass,19,26,13,4.1,0.2,0.2,2.1,15,16,50
12/25/12,542,Independence Pass,8,26,-3,4.3,0,0,2.3,17,14.7,
12/26/12,542,Independence Pass,16,26,1,4.3,0.1,0.3,2.3,17,14.7,300
12/27/12,542,Independence Pass,11,18,5,4.4,0.3,0.3,2.4,17,16.5,67
12/28/12,542,Independence Pass,2,12,-14,4.7,0,0,2.7,20,15,
12/29/12,542,Independence Pass,10,33,-13,4.7,0,0.1,2.7,20,15,
12/30/12,542,Independence Pass,13,24,0,4.7,0.1,0.1,2.7,20,15.5,0
12/31/12,542,Independence Pass,9,26,-7,4.8,0,0,2.8,19,16.3,
1/1/13,542,Independence Pass,1,13,-8,4.8,0.1,0.1,2.8,19,16.3,0
1/2/13,542,Independence Pass,4,15,-12,4.9,0,0,0.1,19,16.3,
1/3/13,542,Independence Pass,-1,24,-16,4.9,0,0.1,0.1,19,16.3,
1/4/13,542,Independence Pass,10,36,-1,4.9,0,0,0.1,20,16,
1/5/13,542,Independence Pass,10,32,0,4.9,0,0,0.1,19,16.8,
1/6/13,542,Independence Pass,17,39,3,4.9,0,0,0.1,19,16.8,
1/7/13,542,Independence Pass,17,40,6,4.9,0,0,0.1,19,16.8,
1/8/13,542,Independence Pass,15,33,6,4.9,0,0,0.1,19,16.8,
1/9/13,542,Independence Pass,20,42,8,4.9,0,0,0.1,19,16.8,
1/10/13,542,Independence Pass,24,38,10,4.9,0.1,0.2,0.1,19,16.8,200
1/11/13,542,Independence Pass,7,23,-13,5,0.1,0.1,0.2,21,16.2,0
1/12/13,542,Independence Pass,-11,7,-22,5.1,0,0,0.3,21,16.2,
1/13/13,542,Independence Pass,-10,3,-22,5.1,0,0,0.3,21,16.2,
1/14/13,542,Independence Pass,-10,8,-23,5.1,0,0.1,0.3,21,16.2,
1/15/13,542,Independence Pass,-3,11,-25,5.1,0.2,0.2,0.3,21,16.7,50
1/16/13,542,Independence Pass,13,34,1,5.3,0,0,0.5,21,17.1,
1/17/13,542,Independence Pass,16,43,6,5.3,0,0,0.5,21,17.1,
1/18/13,542,Independence Pass,13,35,3,5.3,0,0,0.5,21,17.1,
1/19/13,542,Independence Pass,15,42,2,5.3,0,0,0.5,21,17.1,
1/20/13,542,Independence Pass,15,37,4,5.3,0,0,0.5,21,17.1,
1/21/13,542,Independence Pass,15,35,3,5.3,0,0,0.5,21,17.1,
1/22/13,542,Independence Pass,20,42,6,5.3,0,0,0.5,20,18,
1/23/13,542,Independence Pass,25,47,13,5.3,0,0,0.5,20,18,
1/24/13,542,Independence Pass,28,40,18,5.3,0.1,0.1,0.5,20,18,100
1/25/13,542,Independence Pass,29,38,22,5.4,0,0,0.6,20,18.5,
1/26/13,542,Independence Pass,28,40,16,5.4,0.3,0.4,0.6,20,18.5,133
1/27/13,542,Independence Pass,27,35,18,5.7,0,0,0.9,23,17.8,
1/28/13,542,Independence Pass,21,29,10,5.7,0.3,0.3,0.9,22,18.6,100
1/29/13,542,Independence Pass,4,11,-3,6,0,0,1.2,26,16.9,
1/30/13,542,Independence Pass,9,15,1,6,0.4,0.4,1.2,27,16.3,100
1/31/13,542,Independence Pass,17,32,4,6.4,0.1,0.1,1.6,28,17.1,100
2/1/13,542,Independence Pass,15,31,1,6.5,0,0,1.7,31,15.8,
2/2/13,542,Independence Pass,14,39,2,6.5,0,0,0,30,16.3,
2/3/13,542,Independence Pass,18,38,4,6.5,0,0,0,29,16.9,
2/4/13,542,Independence Pass,14,34,1,6.5,0,0,0,28,17.5,
2/5/13,542,Independence Pass,20,43,6,6.5,0,0,0,28,17.5,
2/6/13,542,Independence Pass,22,35,11,6.5,0.2,0.2,0,26,18.8,100
2/7/13,542,Independence Pass,14,36,-3,6.7,0,0,0.2,27,18.9,
2/8/13,542,Independence Pass,26,33,17,6.7,0.1,0.1,0.2,28,18.2,100
2/9/13,542,Independence Pass,18,25,8,6.8,0.2,0.2,0.3,28,18.6,50
2/10/13,542,Independence Pass,9,21,1,7,0,0,0.5,31,17.1,
2/11/13,542,Independence Pass,9,22,-8,7,0,0,0.5,30,17.7,
2/12/13,542,Independence Pass,2,23,-14,7,0.1,0.1,0.5,30,17.7,100
2/13/13,542,Independence Pass,15,24,6,7.1,0,0.1,0.6,28,19.3,
2/14/13,542,Independence Pass,15,24,8,7.1,0.3,0.3,0.6,29,19,67
2/15/13,542,Independence Pass,12,19,1,7.4,0.1,0.1,0.9,32,17.8,0
2/16/13,542,Independence Pass,14,34,4,7.5,0,0.1,1,34,16.8,
2/17/13,542,Independence Pass,19,36,4,7.5,0.1,0.2,1,32,18.1,200
2/18/13,542,Independence Pass,8,25,-6,7.6,0,0,1.1,33,18.2,
2/19/13,542,Independence Pass,16,34,-5,7.6,0.2,0.2,1.1,33,18.2,50
2/20/13,542,Independence Pass,19,30,6,7.8,0.2,0.4,1.3,32,19.1,200
2/21/13,542,Independence Pass,16,27,4,8,0.2,0.2,1.5,35,18.6,50
2/22/13,542,Independence Pass,8,22,-2,8.2,0.1,0.1,1.7,38,17.4,0
2/23/13,542,Independence Pass,12,28,-6,8.3,0.1,0.1,1.8,37,17.8,100
2/24/13,542,Independence Pass,8,18,-2,8.4,0.1,0.1,1.9,36,18.6,100
2/25/13,542,Independence Pass,7,29,-10,8.5,0.1,0.1,2,37,18.4,100
2/26/13,542,Independence Pass,8,16,0,8.6,0.2,0.2,2.1,37,18.6,100
2/27/13,542,Independence Pass,4,23,-11,8.8,0,0,2.3,38,18.7,
2/28/13,542,Independence Pass,8,23,-10,8.8,0.2,0.2,2.3,37,19.2,100
3/1/13,542,Independence Pass,21,32,15,9,0.2,0.2,2.5,37,19.7,100
3/2/13,542,Independence Pass,25,40,13,9.2,0,0,0.2,37,20.3,
3/3/13,542,Independence Pass,26,40,14,9.2,0.2,0.2,0.2,37,20.3,100
3/4/13,542,Independence Pass,18,35,-7,9.4,0.5,0.5,0.4,37,20.8,80
3/5/13,542,Independence Pass,16,44,-6,9.9,0,0.1,0.9,46,17.6,
3/6/13,542,Independence Pass,26,43,11,9.9,0,0,0.9,43,19.1,
3/7/13,542,Independence Pass,25,44,12,9.9,0,0,0.9,41,20,
3/8/13,542,Independence Pass,27,39,16,9.9,0.2,0.3,0.9,40,20.5,150
3/9/13,542,Independence Pass,19,27,10,10.1,0.4,0.4,1.1,41,20.7,75
3/10/13,542,Independence Pass,15,33,3,10.5,0,0,1.5,46,19.1,
3/11/13,542,Independence Pass,22,34,4,10.5,0.2,0.2,1.5,43,20.5,100
3/12/13,542,Independence Pass,26,37,14,10.7,0,0,1.7,43,20.9,
3/13/13,542,Independence Pass,28,43,13,10.7,0,0,1.7,43,20.9,
3/14/13,542,Independence Pass,30,48,16,10.7,0,0.1,1.7,41,22,
3/15/13,542,Independence Pass,34,52,21,10.7,0.1,0.1,1.7,40,22.8,100
3/16/13,542,Independence Pass,29,36,16,10.8,0.2,0.4,1.8,38,24.2,200
3/17/13,542,Independence Pass,22,34,13,11,0.3,0.3,2,41,23.4,67
3/18/13,542,Independence Pass,20,30,14,11.3,0.1,0.1,2.3,44,22.3,0
3/19/13,542,Independence Pass,20,34,4,11.4,0,0,2.4,44,22.3,
3/20/13,542,Independence Pass,23,39,3,11.4,0.2,0.3,2.4,43,22.8,150
3/21/13,542,Independence Pass,20,34,3,11.6,0.5,0.5,2.6,43,23.5,100
3/22/13,542,Independence Pass,17,33,1,12.1,0,0.2,3.1,50,21.2,
3/23/13,542,Independence Pass,8,18,-11,12.1,0.1,0.1,3.1,49,22,0
3/24/13,542,Independence Pass,1,16,,12.2,0,0,3.2,49,22,
3/25/13,542,Independence Pass,5,27,,12.2,0.2,0.2,3.2,49,22,50
3/26/13,542,Independence Pass,26,41,1,12.4,0.1,0.2,3.4,48,22.7,200
3/27/13,542,Independence Pass,30,44,19,12.5,0,0,3.5,46,24.1,
3/28/13,542,Independence Pass,31,48,16,12.5,0,0,3.5,45,24.7,
3/29/13,542,Independence Pass,32,47,21,12.5,0,0,3.5,43,25.8,
3/30/13,542,Independence Pass,33,45,21,12.5,0,0,3.5,43,25.8,
3/31/13,542,Independence Pass,31,49,14,12.5,0,0,3.5,42,26.4,
4/1/13,542,Independence Pass,33,49,22,12.5,0,0.1,3.5,40,27.8,
4/2/13,542,Independence Pass,28,40,20,12.5,0.6,0.6,0,39,28.7,83
4/3/13,542,Independence Pass,28,44,18,13.1,0,0,0.6,45,26,
4/4/13,542,Independence Pass,32,48,19,13.1,0,0,0.6,41,28.5,
4/5/13,542,Independence Pass,35,47,27,13.1,0.3,0.3,0.6,40,29.2,100
4/6/13,542,Independence Pass,33,45,22,13.4,0.2,0.2,0.9,40,30,50
4/7/13,542,Independence Pass,31,40,21,13.6,0.1,0.1,1.1,40,30.2,100
4/8/13,542,Independence Pass,33,45,19,13.7,0,0,1.2,40,30.5,
4/9/13,542,Independence Pass,22,31,6,13.7,0.5,0.5,1.2,41,29.8,60
4/10/13,542,Independence Pass,16,30,2,14.2,0,0.2,1.7,45,27.8,
4/11/13,542,Independence Pass,26,37,17,14.2,0.2,0.2,1.7,44,28.9,100
4/12/13,542,Independence Pass,26,41,15,14.4,0,0.1,1.9,43,30,
4/13/13,542,Independence Pass,29,43,12,14.4,0.8,0.8,1.9,43,30.2,88
4/14/13,542,Independence Pass,27,33,20,15.2,0.4,0.7,2.7,50,27.4,175
4/15/13,542,Independence Pass,29,37,21,15.6,0.7,0.7,3.1,51,28.2,100
4/16/13,542,Independence Pass,34,43,26,16.3,0.1,0.1,3.8,58,26,100
4/17/13,542,Independence Pass,22,36,6,16.4,0,0,3.9,54,28.1,
4/18/13,542,Independence Pass,10,19,2,16.4,0,0,3.9,54,28.1,
4/19/13,542,Independence Pass,23,38,11,16.4,0.1,0.1,3.9,54,28.1,0
4/20/13,542,Independence Pass,28,39,17,16.5,0.3,0.3,4,51,29.6,0
4/21/13,542,Independence Pass,33,44,23,16.8,0,0,4.3,51,29.6,
4/22/13,542,Independence Pass,32,45,24,16.8,0.4,0.4,4.3,48,31,75
4/23/13,542,Independence Pass,19,31,1,17.2,0.1,0.1,4.7,51,29.8,100
4/24/13,542,Independence Pass,21,39,1,17.3,0,0,4.8,51,30,
4/25/13,542,Independence Pass,32,48,13,17.3,0,0,4.8,50,30.6,
4/26/13,542,Independence Pass,33,49,19,17.3,0,0,4.8,48,31.9,
4/27/13,542,Independence Pass,34,50,20,17.3,0,0,4.8,46,32.8,
4/28/13,542,Independence Pass,39,57,23,17.3,0,0,4.8,44,32.7,
4/29/13,542,Independence Pass,40,55,28,17.3,0,0,4.8,40,34.2,
4/30/13,542,Independence Pass,43,53,32,17.3,0,0,4.8,38,33.7,
5/1/13,542,Independence Pass,27,40,10,17.3,0.3,0.3,4.8,38,31.8,33
5/2/13,542,Independence Pass,20,34,4,17.6,0,0,0.3,38,32.1,
5/3/13,542,Independence Pass,31,49,11,17.6,0.1,0.1,0.3,38,32.1,0
5/4/13,542,Independence Pass,35,50,22,17.7,0,0,0.4,35,32.9,
5/5/13,542,Independence Pass,37,49,28,17.7,0,0,0.4,33,33,
5/6/13,542,Independence Pass,36,46,29,17.7,0.4,0.4,0.4,32,33.1,0
5/7/13,542,Independence Pass,35,46,25,18.1,0.1,0.1,0.8,31,33.9,0
5/8/13,542,Independence Pass,32,43,25,18.2,0.9,0.9,0.9,31,33.5,89
5/9/13,542,Independence Pass,33,44,22,19.1,0.1,0.1,1.8,39,28.7,100
5/10/13,542,Independence Pass,33,50,20,19.2,0,0,1.9,37,30.5,
5/11/13,542,Independence Pass,36,53,24,19.2,0,0,1.9,34,32.6,
5/12/13,542,Independence Pass,41,57,32,19.2,0,0,1.9,31,34.2,
5/13/13,542,Independence Pass,44,60,31,19.2,0,0,1.9,31,33.2,
5/14/13,542,Independence Pass,43,62,32,19.2,0.1,0.1,1.9,29,32.1,0
5/15/13,542,Independence Pass,41,60,32,19.3,0,0,2,26,31.2,
5/16/13,542,Independence Pass,42,57,31,19.3,0,0,2,23,30.9,
5/17/13,542,Independence Pass,43,59,30,19.3,0,0,2,20,30,
5/18/13,542,Independence Pass,36,52,29,19.3,0.1,0.1,2,17,28.8,0
5/19/13,542,Independence Pass,34,44,30,19.4,0.3,0.3,2.1,14,30,33
5/20/13,542,Independence Pass,34,44,30,19.7,0.2,0.2,2.4,15,28.7,100
5/21/13,542,Independence Pass,36,49,29,19.9,0,0,2.6,15,30,
5/22/13,542,Independence Pass,42,57,28,19.9,0,0,2.6,12,33.3,
5/23/13,542,Independence Pass,47,61,33,19.9,0,0,2.6,8,35,
5/24/13,542,Independence Pass,44,60,31,19.9,0,0,2.6,4,32.5,
10/18/13,542,Independence Pass,20,33,8,1.5,0.4,0.4,1.5,6,16.7,75
10/19/13,542,Independence Pass,24,41,12,1.9,0,0,1.9,9,14.4,
10/20/13,542,Independence Pass,28,39,17,1.9,0.1,0.2,1.9,7,18.6,200
10/21/13,542,Independence Pass,27,41,13,2,0,0,2,8,18.8,
10/22/13,542,Independence Pass,30,50,17,2,0,0,2,6,25,
10/23/13,542,Independence Pass,32,53,22,2,0,0,2,5,30,
10/24/13,542,Independence Pass,34,52,24,2,0,0,2,5,30,
10/25/13,542,Independence Pass,34,48,25,2,0,0.1,2,4,37.5,
10/26/13,542,Independence Pass,32,49,24,2,0,0,2,4,40,
10/27/13,542,Independence Pass,31,47,22,2,0,0,2,4,40,
10/28/13,542,Independence Pass,37,44,28,2,0,0,2,4,40,
10/29/13,542,Independence Pass,32,39,24,2,0.3,0.3,2,4,40,67
10/30/13,542,Independence Pass,23,31,15,2.3,0.1,0.1,2.3,7,25.7,100
10/31/13,542,Independence Pass,23,26,20,2.4,0.1,0.1,2.4,7,27.1,100
11/1/13,542,Independence Pass,22,32,10,2.5,0.2,0.2,2.5,8,25,50
11/2/13,542,Independence Pass,26,48,12,2.7,0.1,0.1,0.2,11,19.1,100
11/3/13,542,Independence Pass,30,42,14,2.8,0.2,0.2,0.3,9,24.4,100
11/4/13,542,Independence Pass,24,35,9,3,0.1,0.1,0.5,10,24,100
11/5/13,542,Independence Pass,13,24,-4,3.1,0,0,0.6,11,22.7,
11/6/13,542,Independence Pass,14,30,-3,3.1,0,0,0.6,12,20.8,
11/7/13,542,Independence Pass,26,47,10,3.1,0.1,0.1,0.6,11,22.7,100
11/8/13,542,Independence Pass,30,45,19,3.2,0,0,0.7,10,26,
11/9/13,542,Independence Pass,28,48,18,3.2,0,0,0.7,10,26,
11/10/13,542,Independence Pass,28,48,18,3.2,0,0,0.7,10,26,
11/11/13,542,Independence Pass,27,46,17,3.2,0,0,0.7,10,26,
11/12/13,542,Independence Pass,28,49,19,3.2,0,0,0.7,10,26,
11/13/13,542,Independence Pass,29,45,17,3.2,0,0.2,0.7,10,26,
11/14/13,542,Independence Pass,28,41,18,3.2,0,0,0.7,10,28,
11/15/13,542,Independence Pass,27,36,19,3.2,0.4,0.4,0.7,10,27,100
11/16/13,542,Independence Pass,24,28,20,3.6,0.6,0.7,1.1,14,22.1,117
11/17/13,542,Independence Pass,21,36,8,4.2,0,0,1.7,21,18.1,
11/18/13,542,Independence Pass,19,42,8,4.2,0,0.1,1.7,20,18.5,
11/19/13,542,Independence Pass,26,39,12,4.2,0.1,0.1,1.7,18,21.1,0
11/20/13,542,Independence Pass,28,38,17,4.3,0.1,0.1,1.8,16,23.1,100
11/21/13,542,Independence Pass,27,34,23,4.4,0,0,1.9,17,22.4,
11/22/13,542,Independence Pass,26,31,21,4.4,0.2,0.2,1.9,17,22.4,100
11/23/13,542,Independence Pass,28,39,18,4.6,0.1,0.1,2.1,20,20,100
11/24/13,542,Independence Pass,25,30,18,4.7,0.2,0.2,2.2,18,22.8,100
11/25/13,542,Independence Pass,24,34,17,4.9,0,0,2.4,19,22.6,
11/26/13,542,Independence Pass,19,35,9,4.9,0,0,2.4,19,22.6,
11/27/13,542,Independence Pass,20,42,9,4.9,0,0,2.4,20,21.5,
11/28/13,542,Independence Pass,23,42,14,4.9,0,0,2.4,19,22.6,
11/29/13,542,Independence Pass,19,39,9,4.9,0,0,2.4,19,22.6,
11/30/13,542,Independence Pass,16,38,7,4.9,0,0,2.4,19,22.6,
12/1/13,542,Independence Pass,20,37,6,4.9,0,0,2.4,19,22.6,
12/2/13,542,Independence Pass,29,35,21,4.9,0.1,0.1,0,18,23.9,100
12/3/13,542,Independence Pass,28,31,25,5,0.5,0.5,0.1,18,24.4,100
12/4/13,542,Independence Pass,9,27,-15,5.5,0.3,0.3,0.6,25,19.6,67
12/5/13,542,Independence Pass,-7,12,-19,5.8,0,0,0.9,30,17,
12/6/13,542,Independence Pass,-2,6,-14,5.8,0.1,0.1,0.9,28,18.2,100
12/7/13,542,Independence Pass,9,14,3,5.9,0.1,0.2,1,26,20,200
12/8/13,542,Independence Pass,-1,9,-18,6,0.2,0.2,1.1,27,20,0
12/9/13,542,Independence Pass,-10,4,-18,6.2,0.2,0.2,1.3,28,19.3,0
12/10/13,542,Independence Pass,6,25,-11,6.4,0,0.3,1.5,28,19.3,
12/11/13,542,Independence Pass,9,33,-2,6.4,0,0,1.5,27,21.1,
12/12/13,542,Independence Pass,15,42,6,6.4,0,0,1.5,27,21.1,
12/13/13,542,Independence Pass,15,29,6,6.4,0,0.1,1.5,26,21.9,
12/14/13,542,Independence Pass,12,27,2,6.4,0,0,1.5,26,22.3,
12/15/13,542,Independence Pass,21,35,13,6.4,0,0,1.5,26,22.3,
12/16/13,542,Independence Pass,21,39,12,6.4,0,0,1.5,26,22.3,
12/17/13,542,Independence Pass,21,45,10,6.4,0.1,0.1,1.5,26,22.3,100
12/18/13,542,Independence Pass,24,41,15,6.5,0,0,1.6,25,23.6,
12/19/13,542,Independence Pass,26,36,18,6.5,0,0,1.6,25,23.6,
12/20/13,542,Independence Pass,18,26,-1,6.5,0,0,1.6,24,24.6,
12/21/13,542,Independence Pass,10,21,-2,6.5,0,0.2,1.6,24,24.6,
12/22/13,542,Independence Pass,12,20,4,6.5,0.1,0.1,1.6,27,22.6,100
12/23/13,542,Independence Pass,18,27,13,6.6,0.4,0.4,1.7,28,22.1,50
12/24/13,542,Independence Pass,16,27,-5,7,0,0,2.1,31,20.6,
12/25/13,542,Independence Pass,6,31,-7,7,0,0,2.1,31,20.6,
12/26/13,542,Independence Pass,13,35,3,7,0,0,2.1,29,22.1,
12/27/13,542,Independence Pass,19,42,8,7,0,0.1,2.1,29,22.1,
12/28/13,542,Independence Pass,22,36,13,7,0,0.1,2.1,28,23.2,
12/29/13,542,Independence Pass,14,26,-1,7,0.1,0.1,2.1,28,23.6,0
12/30/13,542,Independence Pass,16,28,8,7.1,0,0,2.2,29,22.8,
12/31/13,542,Independence Pass,21,32,10,7.1,0,0.1,2.2,29,22.8,
1/1/14,542,Independence Pass,17,22,3,7.1,0.5,0.5,2.2,29,23.1,40
1/2/14,542,Independence Pass,14,37,1,7.6,0,0.1,0.5,34,20.3,
1/3/14,542,Independence Pass,22,39,9,7.6,0,0.1,0.5,32,21.9,
1/4/14,542,Independence Pass,13,28,1,7.6,0.3,0.4,0.5,30,23.7,133
1/5/14,542,Independence Pass,0,2,-3,7.9,0,0.2,0.8,37,20.3,
1/6/14,542,Independence Pass,3,25,-10,7.9,0.3,0.3,0.8,39,19.7,33
1/7/14,542,Independence Pass,17,32,4,8.2,0.1,0.2,1.1,37,21.1,200
1/8/14,542,Independence Pass,20,28,14,8.3,0,0.1,1.2,35,22.9,
1/9/14,542,Independence Pass,16,25,3,8.3,0.1,0.3,1.2,37,21.9,300
1/10/14,542,Independence Pass,13,17,6,8.4,0.6,0.6,1.3,41,20.5,67
1/11/14,542,Independence Pass,20,40,10,9,0.3,0.3,1.9,48,18.3,33
1/12/14,542,Independence Pass,17,28,9,9.3,0.2,0.4,2.2,43,20.7,200
1/13/14,542,Independence Pass,15,24,9,9.5,0.3,0.3,2.4,47,19.8,67
1/14/14,542,Independence Pass,18,22,16,9.8,0.3,0.3,2.7,45,21.1,100
1/15/14,542,Independence Pass,18,31,8,10.1,0,0,3,49,20,
