Date,Station Id,Station Name,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Accumulation (in) Start of Day Values,Precipitation Increment (in),Precipitation Increment - Snow-adj (in),Precipitation Month-to-date (in) Start of Day Values,Snow Depth (in) Start of Day Values,Snow Density (pct) Start of Day Values,Snow Rain Ratio (unitless),Wind Direction Average (degree),Wind Speed Average (mph),Wind Speed Maximum (mph)
2012-06-28,842,Vail Mountain,59,71,52,16.7,0.00,0.00,0.00,0,,,,,
2012-06-29,842,Vail Mountain,62,73,53,16.7,0.00,0.00,0.00,0,,,,,
2012-06-30,842,Vail Mountain,64,74,54,16.7,0.00,0.00,0.00,0,,,,,
2012-07-01,842,Vail Mountain,65,75,54,16.7,0.00,0.00,0.00,0,,,,,
2012-07-02,842,Vail Mountain,61,73,52,16.7,0.00,0.00,0.00,0,,,,,
2012-07-03,842,Vail Mountain,60,73,50,16.7,0.10,0.10,0.00,0,,0.0,,,
2012-07-04,842,Vail Mountain,57,71,50,16.8,0.10,0.10,0.10,0,,0.0,,,
2012-07-05,842,Vail Mountain,58,72,47,16.9,0.20,0.20,0.20,0,,0.0,,,
2012-07-06,842,Vail Mountain,52,62,47,17.1,0.70,0.70,0.40,0,,0.0,,,
2012-07-07,842,Vail Mountain,51,62,47,17.8,0.10,0.10,1.10,0,,0.0,,,
2012-07-08,842,Vail Mountain,54,64,47,17.9,0.00,0.00,1.20,0,,,,,
2012-07-09,842,Vail Mountain,57,67,47,17.9,0.00,0.00,1.20,0,,,,,
2012-07-10,842,Vail Mountain,59,69,48,17.9,0.00,0.00,1.20,0,,,,,
2012-07-11,842,Vail Mountain,60,70,51,17.9,0.00,0.00,1.20,0,,,,,
2012-07-12,842,Vail Mountain,60,71,52,17.9,0.00,0.00,1.20,0,,,,,
2012-07-13,842,Vail Mountain,62,72,52,17.9,0.00,0.00,1.20,0,,,,,
2012-07-14,842,Vail Mountain,55,65,47,17.9,0.20,0.20,1.20,0,,0.0,,,
2012-07-15,842,Vail Mountain,54,65,48,18.1,0.20,0.20,1.40,0,,0.0,,,
2012-07-16,842,Vail Mountain,52,63,44,18.3,0.20,0.20,1.60,0,,0.0,,,
2012-07-17,842,Vail Mountain,56,65,45,18.5,0.00,0.00,1.80,0,,,,,
2012-07-18,842,Vail Mountain,58,68,51,18.5,0.00,0.00,1.80,0,,,,,
2012-07-19,842,Vail Mountain,60,72,53,18.5,0.20,0.20,1.80,0,,0.0,,,
2012-07-20,842,Vail Mountain,61,72,52,18.7,0.00,0.00,2.00,0,,,,,
2012-07-21,842,Vail Mountain,58,73,48,18.7,0.30,0.30,2.00,0,,0.0,,,
2012-07-22,842,Vail Mountain,57,66,48,19.0,0.00,0.00,2.30,0,,,,,
2012-07-23,842,Vail Mountain,59,69,52,19.0,0.10,0.10,2.30,0,,0.0,,,
2012-07-24,842,Vail Mountain,56,67,47,19.1,0.20,0.20,2.40,0,,0.0,,,
2012-07-25,842,Vail Mountain,55,64,46,19.3,0.00,0.00,2.60,0,,,,,
2012-07-26,842,Vail Mountain,59,67,51,19.3,0.00,0.00,2.60,0,,,,,
2012-07-27,842,Vail Mountain,55,67,47,19.3,0.40,0.40,2.60,0,,0.0,,,
2012-07-28,842,Vail Mountain,56,65,46,19.7,0.00,0.00,3.00,0,,,,,
2012-07-29,842,Vail Mountain,56,65,51,19.7,0.00,0.00,3.00,0,,,,,
2012-07-30,842,Vail Mountain,57,64,50,19.7,0.00,0.00,3.00,0,,,,,
2012-07-31,842,Vail Mountain,59,69,50,19.7,0.00,0.00,3.00,0,,,,,
2012-08-01,842,Vail Mountain,55,65,47,19.7,0.10,0.10,3.00,0,,0.0,,,
2012-08-02,842,Vail Mountain,55,66,48,19.8,0.00,0.00,0.10,0,,,,,
2012-08-03,842,Vail Mountain,58,69,51,19.8,0.00,0.00,0.10,0,,,,,
2012-08-04,842,Vail Mountain,58,67,50,19.8,0.00,0.00,0.10,0,,,,,
2012-08-05,842,Vail Mountain,62,71,50,19.8,0.00,0.00,0.10,0,,,,,
2012-08-06,842,Vail Mountain,56,69,47,19.8,0.10,0.10,0.10,0,,0.0,,,
2012-08-07,842,Vail Mountain,59,69,48,19.9,0.00,0.00,0.20,0,,,,,
2012-08-08,842,Vail Mountain,63,71,52,19.9,0.00,0.00,0.20,0,,,,,
2012-08-09,842,Vail Mountain,62,74,53,19.9,0.00,0.00,0.20,0,,,,,
2012-08-10,842,Vail Mountain,58,70,49,19.9,0.00,0.00,0.20,0,,,,,
2012-08-11,842,Vail Mountain,55,66,49,19.9,0.20,0.20,0.20,0,,0.0,,,
2012-08-12,842,Vail Mountain,59,69,50,20.1,0.00,0.00,0.40,0,,,,,
2012-08-13,842,Vail Mountain,47,56,43,20.1,0.80,0.80,0.40,0,,0.0,,,
2012-08-14,842,Vail Mountain,54,64,45,20.9,0.00,0.00,1.20,0,,,,,
2012-08-15,842,Vail Mountain,57,65,51,20.9,0.00,0.00,1.20,0,,,,,
2012-08-16,842,Vail Mountain,58,67,49,20.9,0.00,0.00,1.20,0,,,,,
2012-08-17,842,Vail Mountain,57,67,49,20.9,0.00,0.00,1.20,0,,,,,
2012-08-18,842,Vail Mountain,57,65,50,20.9,0.00,0.00,1.20,0,,,,,
2012-08-19,842,Vail Mountain,58,67,47,20.9,0.00,0.00,1.20,0,,,,,
2012-08-20,842,Vail Mountain,52,57,48,20.9,0.00,0.00,1.20,0,,,,,
2012-08-21,842,Vail Mountain,58,67,47,20.9,0.00,0.00,1.20,0,,,,,
2012-08-22,842,Vail Mountain,53,63,48,20.9,0.10,0.10,1.20,0,,0.0,,,
2012-08-23,842,Vail Mountain,51,58,47,21.0,0.10,0.10,1.30,0,,0.0,,,
2012-08-24,842,Vail Mountain,51,59,46,21.1,0.00,0.00,1.40,0,,,,,
2012-08-25,842,Vail Mountain,55,64,46,21.1,0.00,0.00,1.40,0,,,,,
2012-08-26,842,Vail Mountain,59,69,50,21.1,0.00,0.00,1.40,0,,,,,
2012-08-27,842,Vail Mountain,58,67,52,21.1,0.00,0.00,1.40,0,,,,,
2012-08-28,842,Vail Mountain,59,71,52,21.1,0.00,0.00,1.40,0,,,,,
2012-08-29,842,Vail Mountain,60,70,53,21.1,0.00,0.00,1.40,0,,,,,
2012-08-30,842,Vail Mountain,57,65,51,21.1,0.00,0.00,1.40,0,,,,,
2012-08-31,842,Vail Mountain,55,67,48,21.1,0.10,0.10,1.40,0,,0.0,,,
2012-09-01,842,Vail Mountain,55,65,50,21.2,0.00,0.00,1.50,0,,,,,
2012-09-02,842,Vail Mountain,53,64,46,21.2,0.00,0.00,0.00,0,,,,,
2012-09-03,842,Vail Mountain,53,63,49,21.2,0.10,0.10,0.00,0,,0.0,,,
2012-09-04,842,Vail Mountain,56,64,48,21.3,0.00,0.00,0.10,0,,,,,
2012-09-05,842,Vail Mountain,55,64,46,21.3,0.00,0.00,0.10,0,,,,,
2012-09-06,842,Vail Mountain,56,66,47,21.3,0.00,0.00,0.10,0,,,,,
2012-09-07,842,Vail Mountain,48,57,43,21.3,0.10,0.10,0.10,0,,0.0,,,
2012-09-08,842,Vail Mountain,52,62,41,21.4,0.00,0.00,0.20,0,,,,,
2012-09-09,842,Vail Mountain,55,66,45,21.4,0.00,0.00,0.20,0,,,,,
2012-09-10,842,Vail Mountain,56,64,49,21.4,0.00,0.00,0.20,0,,,,,
2012-09-11,842,Vail Mountain,50,60,43,21.4,0.60,0.60,0.20,0,,0.0,,,
2012-09-12,842,Vail Mountain,46,53,42,22.0,0.10,0.10,0.80,0,,0.0,,,
2012-09-13,842,Vail Mountain,48,58,40,22.1,0.00,0.00,0.90,0,,,,,
2012-09-14,842,Vail Mountain,51,62,42,22.1,0.00,0.00,0.90,0,,,,,
2012-09-15,842,Vail Mountain,53,63,46,22.1,0.00,0.00,0.90,0,,,,,
2012-09-16,842,Vail Mountain,53,61,45,22.1,0.00,0.00,0.90,0,,,,,
2012-09-17,842,Vail Mountain,43,52,35,22.1,0.00,0.00,0.90,0,,,,,
2012-09-18,842,Vail Mountain,49,58,40,22.1,0.00,0.00,0.90,0,,,,,
2012-09-19,842,Vail Mountain,51,61,44,22.1,0.00,0.00,0.90,0,,,,,
2012-09-20,842,Vail Mountain,52,61,42,22.1,0.00,0.00,0.90,0,,,,,
2012-09-21,842,Vail Mountain,53,62,45,22.1,0.00,0.00,0.90,0,,,,,
2012-09-22,842,Vail Mountain,54,62,46,22.1,0.00,0.00,0.90,0,,,,,
2012-09-23,842,Vail Mountain,53,61,47,22.1,0.00,0.00,0.90,0,,,,,
2012-09-24,842,Vail Mountain,45,54,38,22.1,0.10,0.10,0.90,0,,0.0,,,
2012-09-25,842,Vail Mountain,41,50,35,22.2,0.30,0.30,1.00,0,,0.0,,,
2012-09-26,842,Vail Mountain,40,48,35,22.5,0.00,0.00,1.30,0,,,,,
2012-09-27,842,Vail Mountain,40,48,35,22.5,0.00,0.00,1.30,0,,,,,
2012-09-28,842,Vail Mountain,46,55,37,22.5,0.00,0.00,1.30,0,,,,,
2012-09-29,842,Vail Mountain,47,56,40,22.5,0.00,0.00,1.30,0,,,,,
2012-09-30,842,Vail Mountain,46,52,40,22.5,0.00,0.00,1.30,0,,,,,
2012-10-01,842,Vail Mountain,47,55,40,0.0,0.00,0.00,1.30,0,,,,,
2012-10-02,842,Vail Mountain,49,59,41,0.0,0.00,0.00,0.00,0,,,,,
2012-10-03,842,Vail Mountain,48,57,41,0.0,0.00,0.00,0.00,0,,,,,
2012-10-04,842,Vail Mountain,47,55,41,0.0,0.00,0.00,0.00,0,,,,,
2012-10-05,842,Vail Mountain,40,46,34,0.0,0.10,0.10,0.00,0,,0.0,,,
2012-10-06,842,Vail Mountain,31,40,23,0.1,0.00,0.00,0.10,0,,,,,
2012-10-07,842,Vail Mountain,32,41,21,0.1,0.00,0.00,0.10,0,,,,,
2012-10-08,842,Vail Mountain,40,50,31,0.1,0.00,0.00,0.10,0,,,,,
2012-10-09,842,Vail Mountain,43,52,36,0.1,0.00,0.00,0.10,0,,,,,
2012-10-10,842,Vail Mountain,46,55,38,0.1,0.00,0.00,0.10,0,,,,,
2012-10-11,842,Vail Mountain,48,58,42,0.1,0.20,0.20,0.10,0,,0.0,,,
2012-10-12,842,Vail Mountain,40,53,27,0.3,0.60,0.60,0.30,0,,0.0,,,
2012-10-13,842,Vail Mountain,31,34,28,0.9,0.50,0.50,0.90,0,,20.0,,,
2012-10-14,842,Vail Mountain,36,44,33,1.4,0.00,0.00,1.40,1,,,,,
2012-10-15,842,Vail Mountain,42,51,36,1.4,0.00,0.00,1.40,0,,,,,
2012-10-16,842,Vail Mountain,41,51,31,1.4,0.30,0.30,1.40,0,,0.0,,,
2012-10-17,842,Vail Mountain,30,36,21,1.7,0.00,0.00,1.70,0,,,,,
2012-10-18,842,Vail Mountain,33,43,24,1.7,0.00,0.00,1.70,0,,,,,
2012-10-19,842,Vail Mountain,41,51,33,1.7,0.00,0.00,1.70,0,,,,,
2012-10-20,842,Vail Mountain,45,54,37,1.7,0.00,0.00,1.70,0,,,,,
2012-10-21,842,Vail Mountain,45,53,38,1.7,0.00,0.00,1.70,0,,,,,
2012-10-22,842,Vail Mountain,43,52,37,1.7,0.00,0.00,1.70,0,,,,,
2012-10-23,842,Vail Mountain,44,50,38,1.7,0.10,0.10,1.70,0,,0.0,,,
2012-10-24,842,Vail Mountain,35,43,21,1.8,0.30,0.30,1.80,0,,100.0,,,
2012-10-25,842,Vail Mountain,20,26,15,2.1,0.20,0.20,2.10,2,,100.0,,,
2012-10-26,842,Vail Mountain,19,28,12,2.3,0.00,0.00,2.30,4,,,,,
2012-10-27,842,Vail Mountain,25,33,18,2.3,0.10,0.10,2.30,2,,0.0,,,
2012-10-28,842,Vail Mountain,35,44,28,2.4,0.00,0.00,2.40,1,,,,,
2012-10-29,842,Vail Mountain,38,47,32,2.4,0.00,0.00,2.40,0,,,,,
2012-10-30,842,Vail Mountain,40,48,34,2.4,0.00,0.00,2.40,0,,,,,
2012-10-31,842,Vail Mountain,42,50,35,2.4,0.00,0.00,2.40,0,,,,,
2012-11-01,842,Vail Mountain,41,49,35,2.4,0.00,0.00,2.40,0,,,,,
2012-11-02,842,Vail Mountain,37,43,33,2.4,0.00,0.00,0.00,0,,,,,
2012-11-03,842,Vail Mountain,36,44,31,2.4,0.00,0.00,0.00,0,,,,,
2012-11-04,842,Vail Mountain,36,42,31,2.4,0.00,0.00,0.00,0,,,,,
2012-11-05,842,Vail Mountain,36,45,31,2.4,0.00,0.00,0.00,0,,,,,
2012-11-06,842,Vail Mountain,40,49,33,2.4,0.00,0.00,0.00,0,,,,,
2012-11-07,842,Vail Mountain,42,50,36,2.4,0.00,0.00,0.00,0,,,,,
2012-11-08,842,Vail Mountain,41,51,35,2.4,0.00,0.00,0.00,0,,,,,
2012-11-09,842,Vail Mountain,38,46,32,2.4,0.00,0.10,0.00,0,,,,,
2012-11-10,842,Vail Mountain,20,35,9,2.4,0.50,0.50,0.00,1,,80.0,,,
2012-11-11,842,Vail Mountain,8,13,5,2.9,0.10,0.10,0.50,3,,100.0,,,
2012-11-12,842,Vail Mountain,17,30,4,3.0,0.10,0.10,0.60,4,,100.0,,,
2012-11-13,842,Vail Mountain,24,31,21,3.1,0.00,0.00,0.70,4,,,,,
2012-11-14,842,Vail Mountain,29,36,24,3.1,0.00,0.00,0.70,3,,,,,
2012-11-15,842,Vail Mountain,30,37,23,3.1,0.00,0.00,0.70,3,,,,,
2012-11-16,842,Vail Mountain,35,44,28,3.1,0.10,0.10,0.70,3,,100.0,,,
2012-11-17,842,Vail Mountain,33,42,28,3.2,0.00,0.00,0.80,3,,,,,
2012-11-18,842,Vail Mountain,30,35,27,3.2,0.00,0.00,0.80,3,,,,,
2012-11-19,842,Vail Mountain,31,38,27,3.2,0.00,0.00,0.80,2,,,,,
2012-11-20,842,Vail Mountain,36,45,29,3.2,0.10,0.10,0.80,2,,100.0,,,
2012-11-21,842,Vail Mountain,37,46,31,3.3,0.00,0.00,0.90,3,,,,,
2012-11-22,842,Vail Mountain,33,40,27,3.3,0.00,0.00,0.90,3,,,,,
2012-11-23,842,Vail Mountain,32,40,25,3.3,0.00,0.00,0.90,3,,,,,
2012-11-24,842,Vail Mountain,35,44,29,3.3,0.00,0.00,0.90,3,,,,,
2012-11-25,842,Vail Mountain,33,39,28,3.3,0.00,0.00,0.90,3,,,,,
2012-11-26,842,Vail Mountain,28,35,23,3.3,0.00,0.00,0.90,3,,,,,
2012-11-27,842,Vail Mountain,31,39,26,3.3,0.00,0.00,0.90,3,,,,,
2012-11-28,842,Vail Mountain,32,38,28,3.3,0.00,0.00,0.90,3,,,,,
2012-11-29,842,Vail Mountain,33,40,28,3.3,0.00,0.00,0.90,3,,,,,
2012-11-30,842,Vail Mountain,33,42,28,3.3,0.00,0.00,0.90,3,,,,,
2012-12-01,842,Vail Mountain,34,41,31,3.3,0.00,0.00,0.90,3,,,,,
2012-12-02,842,Vail Mountain,35,43,28,3.3,0.00,0.00,0.00,3,,,,,
2012-12-03,842,Vail Mountain,27,33,20,3.3,0.20,0.20,0.00,3,,100.0,,,
2012-12-04,842,Vail Mountain,29,37,20,3.5,0.00,0.00,0.20,5,22.0,,,,
2012-12-05,842,Vail Mountain,35,44,30,3.5,0.10,0.10,0.20,4,27.5,100.0,,,
2012-12-06,842,Vail Mountain,29,34,25,3.6,0.00,0.10,0.30,4,30.0,,,,
2012-12-07,842,Vail Mountain,24,28,21,3.6,0.10,0.10,0.30,4,32.5,0.0,,,
2012-12-08,842,Vail Mountain,18,24,4,3.7,0.30,0.50,0.40,4,32.5,167.0,,,
2012-12-09,842,Vail Mountain,1,7,-5,4.0,0.00,0.10,0.70,10,18.0,,,,
2012-12-10,842,Vail Mountain,6,11,0,4.0,0.40,0.40,0.70,10,19.0,75.0,,,
2012-12-11,842,Vail Mountain,13,22,8,4.4,0.10,0.10,1.10,12,18.3,100.0,,,
2012-12-12,842,Vail Mountain,23,29,14,4.5,0.00,0.00,1.20,13,17.7,,,,
2012-12-13,842,Vail Mountain,28,39,22,4.5,0.00,0.00,1.20,11,20.9,,,,
2012-12-14,842,Vail Mountain,27,36,23,4.5,0.20,0.20,1.20,11,20.9,100.0,,,
2012-12-15,842,Vail Mountain,20,24,17,4.7,0.00,0.00,1.40,11,22.7,,,,
2012-12-16,842,Vail Mountain,15,18,13,4.7,0.20,0.20,1.40,11,22.7,100.0,,,
2012-12-17,842,Vail Mountain,18,21,14,4.9,0.20,0.30,1.60,13,20.8,150.0,,,
2012-12-18,842,Vail Mountain,22,28,20,5.1,0.10,0.10,1.80,15,20.0,100.0,,,
2012-12-19,842,Vail Mountain,6,21,-6,5.2,0.00,0.30,1.90,15,20.7,,,,
2012-12-20,842,Vail Mountain,12,25,-6,5.2,0.20,0.20,1.90,18,18.9,0.0,,,
2012-12-21,842,Vail Mountain,27,43,20,5.4,0.00,0.00,2.10,17,20.0,,,,
2012-12-22,842,Vail Mountain,29,42,23,5.4,0.00,0.00,2.10,16,21.2,,,,
2012-12-23,842,Vail Mountain,22,26,19,5.4,0.00,0.10,2.10,15,22.7,,,,
2012-12-24,842,Vail Mountain,21,26,18,5.4,0.30,0.30,2.10,15,23.3,67.0,,,
2012-12-25,842,Vail Mountain,13,20,9,5.7,0.10,0.10,2.40,18,20.6,100.0,,,
2012-12-26,842,Vail Mountain,18,29,12,5.8,0.10,0.10,2.50,19,20.0,100.0,,,
2012-12-27,842,Vail Mountain,11,16,5,5.9,0.20,0.20,2.60,18,21.7,100.0,,,
2012-12-28,842,Vail Mountain,5,13,1,6.1,0.00,0.10,2.80,21,19.5,,,,
2012-12-29,842,Vail Mountain,18,34,1,6.1,0.00,0.00,2.80,21,20.0,,,,
2012-12-30,842,Vail Mountain,20,30,14,6.1,0.00,0.00,2.80,19,22.1,,,,
2012-12-31,842,Vail Mountain,12,21,2,6.1,0.00,0.00,2.80,19,22.1,,,,
2013-01-01,842,Vail Mountain,5,13,1,6.1,0.10,0.10,2.80,19,22.1,100.0,,,
2013-01-02,842,Vail Mountain,6,13,0,6.2,0.00,0.00,0.10,19,22.6,,,,
2013-01-03,842,Vail Mountain,9,22,-1,6.2,0.10,0.10,0.10,19,22.6,100.0,,,
2013-01-04,842,Vail Mountain,21,39,14,6.3,0.00,0.00,0.20,19,23.2,,,,
2013-01-05,842,Vail Mountain,21,28,14,6.3,0.00,0.00,0.20,19,23.2,,,,
2013-01-06,842,Vail Mountain,30,44,22,6.3,0.10,0.10,0.20,19,23.2,0.0,,,
2013-01-07,842,Vail Mountain,27,40,21,6.4,0.00,0.00,0.30,19,23.2,,,,
2013-01-08,842,Vail Mountain,22,29,18,6.4,0.00,0.00,0.30,19,23.2,,,,
2013-01-09,842,Vail Mountain,32,46,22,6.4,0.00,0.00,0.30,19,23.2,,,,
2013-01-10,842,Vail Mountain,31,38,24,6.4,0.00,0.00,0.30,18,24.4,,,,
2013-01-11,842,Vail Mountain,9,24,-2,6.4,0.00,0.20,0.30,18,24.4,,,,
2013-01-12,842,Vail Mountain,-2,7,-7,6.4,0.00,0.00,0.30,20,23.0,,,,
2013-01-13,842,Vail Mountain,-4,4,-9,6.4,0.00,0.10,0.30,21,21.9,,,,
2013-01-14,842,Vail Mountain,-5,4,-10,6.4,0.00,0.00,0.30,22,21.4,,,,
2013-01-15,842,Vail Mountain,0,10,-12,6.4,0.20,0.20,0.30,22,21.4,0.0,,,
2013-01-16,842,Vail Mountain,19,30,9,6.6,0.00,0.00,0.50,21,22.4,,,,
2013-01-17,842,Vail Mountain,26,41,18,6.6,0.10,0.10,0.50,21,22.4,100.0,,,
2013-01-18,842,Vail Mountain,25,35,20,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-19,842,Vail Mountain,26,35,20,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-20,842,Vail Mountain,25,33,20,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-21,842,Vail Mountain,25,33,19,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-22,842,Vail Mountain,31,41,24,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-23,842,Vail Mountain,36,49,29,6.7,0.00,0.00,0.60,20,24.0,,,,
2013-01-24,842,Vail Mountain,31,38,28,6.7,0.10,0.20,0.60,20,24.0,200.0,,,
2013-01-25,842,Vail Mountain,30,34,28,6.8,0.10,0.10,0.70,21,23.8,0.0,,,
2013-01-26,842,Vail Mountain,31,38,26,6.9,0.20,0.20,0.80,21,23.8,100.0,,,
2013-01-27,842,Vail Mountain,29,37,24,7.1,0.00,0.10,1.00,22,23.6,,,,
2013-01-28,842,Vail Mountain,20,29,5,7.1,0.30,0.30,1.00,22,24.1,100.0,,,
2013-01-29,842,Vail Mountain,4,13,0,7.4,0.10,0.20,1.30,26,21.5,200.0,,,
2013-01-30,842,Vail Mountain,8,16,0,7.5,0.30,0.30,1.40,26,22.3,100.0,,,
2013-01-31,842,Vail Mountain,19,29,15,7.8,0.20,0.20,1.70,30,20.3,100.0,,,
2013-02-01,842,Vail Mountain,20,25,18,8.0,0.10,0.10,1.90,31,20.3,100.0,,,
2013-02-02,842,Vail Mountain,24,34,17,8.1,0.00,0.00,0.10,31,20.6,,,,
2013-02-03,842,Vail Mountain,26,37,18,8.1,0.00,0.00,0.10,29,22.1,,,,
2013-02-04,842,Vail Mountain,24,32,17,8.1,0.00,0.00,0.10,29,22.1,,,,
2013-02-05,842,Vail Mountain,29,40,19,8.1,0.10,0.10,0.10,28,22.9,100.0,,,
2013-02-06,842,Vail Mountain,25,31,16,8.2,0.10,0.10,0.20,27,24.1,100.0,,,
2013-02-07,842,Vail Mountain,22,37,11,8.3,0.00,0.00,0.30,27,24.4,,,,
2013-02-08,842,Vail Mountain,28,38,20,8.3,0.00,0.00,0.30,27,24.4,,,,
2013-02-09,842,Vail Mountain,17,25,9,8.3,0.10,0.20,0.30,27,24.4,200.0,,,
2013-02-10,842,Vail Mountain,12,22,8,8.4,0.10,0.10,0.40,29,23.4,0.0,,,
2013-02-11,842,Vail Mountain,10,17,2,8.5,0.00,0.10,0.50,30,22.7,,,,
2013-02-12,842,Vail Mountain,8,19,0,8.5,0.10,0.10,0.50,30,23.0,0.0,,,
2013-02-13,842,Vail Mountain,16,24,10,8.6,0.00,0.10,0.60,28,24.6,,,,
2013-02-14,842,Vail Mountain,17,22,13,8.6,0.20,0.20,0.60,28,25.0,100.0,,,
2013-02-15,842,Vail Mountain,14,18,11,8.8,0.10,0.20,0.80,32,22.5,200.0,,,
2013-02-16,842,Vail Mountain,22,34,12,8.9,0.10,0.10,0.90,35,21.1,100.0,,,
2013-02-17,842,Vail Mountain,25,36,11,9.0,0.00,0.10,1.00,33,22.7,,,,
2013-02-18,842,Vail Mountain,12,20,6,9.0,0.00,0.00,1.00,33,23.0,,,,
2013-02-19,842,Vail Mountain,25,36,13,9.0,0.10,0.10,1.00,34,22.4,100.0,,,
2013-02-20,842,Vail Mountain,23,32,17,9.1,0.10,0.10,1.10,34,22.6,0.0,,,
2013-02-21,842,Vail Mountain,16,21,9,9.2,0.30,0.40,1.20,34,22.6,133.0,,,
2013-02-22,842,Vail Mountain,12,25,5,9.5,0.00,0.00,1.50,38,21.3,,,,
2013-02-23,842,Vail Mountain,16,25,6,9.5,0.10,0.20,1.50,37,21.9,200.0,,,
2013-02-24,842,Vail Mountain,12,19,6,9.6,0.20,0.20,1.60,35,23.7,50.0,,,
2013-02-25,842,Vail Mountain,14,26,4,9.8,0.00,0.10,1.80,37,22.7,,,,
2013-02-26,842,Vail Mountain,11,16,7,9.8,0.10,0.20,1.80,36,23.6,200.0,,,
2013-02-27,842,Vail Mountain,10,20,4,9.9,0.00,0.00,1.90,38,22.9,,,,
2013-02-28,842,Vail Mountain,13,24,3,9.9,0.20,0.20,1.90,37,23.5,50.0,,,
2013-03-01,842,Vail Mountain,21,28,16,10.1,0.20,0.20,2.10,37,23.8,100.0,,,
2013-03-02,842,Vail Mountain,30,39,23,10.3,0.00,0.00,0.20,37,24.3,,,,
2013-03-03,842,Vail Mountain,31,38,27,10.3,0.20,0.20,0.20,36,25.0,100.0,,,
2013-03-04,842,Vail Mountain,17,27,6,10.5,0.10,0.30,0.40,37,24.9,300.0,,,
2013-03-05,842,Vail Mountain,24,38,6,10.6,0.10,0.10,0.50,40,23.8,0.0,,,
2013-03-06,842,Vail Mountain,35,47,25,10.7,0.00,0.00,0.60,39,24.4,,,,
2013-03-07,842,Vail Mountain,36,46,29,10.7,0.00,0.00,0.60,37,25.7,,,,
2013-03-08,842,Vail Mountain,33,44,26,10.7,0.00,0.10,0.60,36,26.4,,,,
2013-03-09,842,Vail Mountain,21,27,11,10.7,0.40,0.50,0.60,36,26.7,125.0,,,
2013-03-10,842,Vail Mountain,16,24,9,11.1,0.10,0.10,1.00,39,25.9,0.0,,,
2013-03-11,842,Vail Mountain,24,29,17,11.2,0.20,0.20,1.10,39,25.9,50.0,,,
2013-03-12,842,Vail Mountain,28,35,23,11.4,0.00,0.00,1.30,39,26.2,,,,
2013-03-13,842,Vail Mountain,33,42,25,11.4,0.00,0.00,1.30,39,26.2,,,,
2013-03-14,842,Vail Mountain,38,47,29,11.4,0.00,0.00,1.30,37,27.6,,,,
2013-03-15,842,Vail Mountain,40,48,35,11.4,0.00,0.00,1.30,36,28.3,,,,
2013-03-16,842,Vail Mountain,31,38,26,11.4,0.00,0.00,1.30,35,29.1,,,,
2013-03-17,842,Vail Mountain,25,32,12,11.4,0.20,0.30,1.30,35,29.1,150.0,,,
2013-03-18,842,Vail Mountain,20,27,11,11.6,0.00,0.10,1.50,39,26.9,,,,
2013-03-19,842,Vail Mountain,24,32,18,11.6,0.00,0.00,1.50,38,27.9,,,,
2013-03-20,842,Vail Mountain,29,39,20,11.6,0.20,0.20,1.50,37,28.6,50.0,,,
2013-03-21,842,Vail Mountain,23,31,15,11.8,0.50,0.70,1.70,37,28.9,140.0,,,
2013-03-22,842,Vail Mountain,19,30,12,12.3,0.10,0.10,2.20,44,25.9,100.0,,,
2013-03-23,842,Vail Mountain,8,16,0,12.4,0.10,0.20,2.30,43,26.7,200.0,,,
2013-03-24,842,Vail Mountain,5,14,0,12.5,0.10,0.10,2.40,46,25.4,100.0,,,
2013-03-25,842,Vail Mountain,13,24,-1,12.6,0.10,0.10,2.50,46,25.7,0.0,,,
2013-03-26,842,Vail Mountain,28,39,14,12.7,0.20,0.20,2.60,44,26.8,100.0,,,
2013-03-27,842,Vail Mountain,33,42,25,12.9,0.10,0.10,2.80,43,27.9,100.0,,,
2013-03-28,842,Vail Mountain,36,45,29,13.0,0.00,0.00,2.90,42,28.8,,,,
2013-03-29,842,Vail Mountain,34,44,28,13.0,0.10,0.10,2.90,41,29.5,0.0,,,
2013-03-30,842,Vail Mountain,34,43,28,13.1,0.00,0.00,3.00,39,31.0,,,,
2013-03-31,842,Vail Mountain,36,46,27,13.1,0.00,0.00,3.00,39,30.8,,,,
2013-04-01,842,Vail Mountain,36,45,29,13.1,0.00,0.00,3.00,37,31.6,,,,
2013-04-02,842,Vail Mountain,30,40,24,13.1,0.10,0.10,0.00,37,31.6,100.0,,,
2013-04-03,842,Vail Mountain,31,40,24,13.2,0.00,0.00,0.10,38,31.1,,,,
2013-04-04,842,Vail Mountain,38,47,28,13.2,0.00,0.00,0.10,37,31.9,,,,
2013-04-05,842,Vail Mountain,38,48,28,13.2,0.20,0.20,0.10,35,33.7,100.0,,,
2013-04-06,842,Vail Mountain,33,42,24,13.4,0.00,0.00,0.30,35,34.3,,,,
2013-04-07,842,Vail Mountain,32,39,26,13.4,0.10,0.10,0.30,35,34.3,100.0,,,
